Region,Product_Category,Size,Age,Income,Price
East,B,1952.5237988754427,6,44927.41033437681,448.7770823251969
West,C,1787.9820270286443,4,70225.3105803623,256.33335298415693
North,A,1811.1515022524536,4,64851.16919536043,304.0657875200586
East,B,2573.3971571911275,7,31343.65437948497,348.3622416754163
West,B,2260.1427722467415,48,36036.50822361269,355.5799720230368
East,C,2901.7066350952323,33,54920.60067849723,469.2831814924287
West,B,2477.4415681289493,9,39857.80479811903,498.6272378352513
East,C,864.4812864997393,26,97048.98752841161,374.0708574189231
South,B,2346.208257499607,47,32388.238639541738,179.24954414231786
East,C,2164.1188849178384,41,98183.45608960473,445.8885810324546
East,A,2115.1099487783713,21,75958.76041825235,72.14941154334272
West,A,1701.8615654800092,22,58505.9406755004,153.9863837935233
West,B,656.1597995399661,33,67760.27822866144,453.8235728586717
South,B,2878.7119187751746,33,58708.72985059741,165.28618149770972
West,C,2629.8117368110297,48,70124.53375664269,149.29297682978682
East,C,1717.020093529645,5,40640.43078930981,112.15638191311126
West,A,896.452419077021,21,38400.92462814269,436.6002909411124
West,B,2561.1816446393964,27,67001.34732684822,275.02621663598904
West,C,1576.6790135229646,41,34993.77604913138,353.70194137436965
South,A,1475.2848087658986,1,50473.901185283146,157.57987283376335
South,A,2163.4555798317533,16,94882.65230569392,391.1181894550474
North,C,2396.688496331629,35,91334.91758435161,392.00249523294434
South,B,657.1018415511452,36,88198.16067854583,190.66911120873505
South,A,2418.8910412087826,44,65501.45805347383,234.80718485462728
South,C,2334.8512533790704,32,31951.929321823696,144.3606248435904
East,A,1973.024026305109,29,38495.84829813417,489.4524604953069
North,B,1346.0472858953358,39,94361.57524225819,340.5211596762852
East,C,912.0053681395697,47,88548.51324729223,470.54474632198196
South,B,756.6324229596581,23,56356.527550060455,186.52349463310992
South,B,502.95923429641994,15,81028.28744159924,401.8509108486004
North,A,1016.1504392302321,26,89816.94552528023,394.6363897481339
North,B,1528.3424251249323,37,73423.49196776858,361.2450433399437
West,A,1109.110828500211,25,89746.88627523452,484.5375388700602
South,C,1272.4476340125248,2,47127.18055082698,227.09990124784198
South,C,1476.1310384024755,12,62349.50227434172,108.82279561539079
East,A,1270.6557711635778,19,70532.92493709504,352.26898665982736
West,A,2311.5525966468267,32,74181.02128393586,378.1894102147428
South,A,1729.3169729124247,23,99089.32257980683,308.7772580564666
East,B,548.3178693801017,5,89215.1936862806,143.06805191002832
North,C,1066.6705784057585,25,33868.263912946844,277.0051737512099
East,C,2274.1456115863266,35,41839.338311049105,190.48538145610823
South,B,1252.3263082169647,29,75999.93743389493,242.3599376750101
East,A,2800.354429247622,38,46835.70207492777,340.34835913009874
East,C,2281.6601186185517,45,41127.753926845435,385.34663421087555
West,B,1224.8174396991035,20,76665.56175374317,154.5011109056044
West,A,1791.0246154336103,47,67549.71859334165,232.396412291129
North,C,2168.0975754504243,36,86363.2984229931,171.12270694623314
West,A,983.4146633427383,7,52355.28380444442,139.38422623784112
East,B,1115.4686697171558,22,53079.273595840044,402.5242489981273
West,C,1767.8093646556413,18,40534.43738986769,459.1637124966466
South,A,2812.2368062257306,21,75658.07022200256,216.6044835580595
East,A,1360.025917144038,22,79622.42910065554,388.0755159681951
East,A,1505.3258202517663,39,39689.87758323472,453.647880213985
East,B,976.5505267037839,12,47787.94089226995,430.7558947386042
South,A,1983.0217381827738,11,40798.99221590279,132.26602484265166
East,C,2350.376868127496,12,82337.38978993203,480.3313466810126
West,C,1601.6056657740512,26,44636.84107451362,219.5043981932581
South,A,2375.623449149546,30,40657.259521325,202.65829752822634
East,B,1256.5118084198934,15,34889.61952406116,78.09409727500115
West,C,2267.4610450712535,8,88190.96319583285,268.7781443471973
West,C,1145.8613329261352,43,38678.54041935884,99.05612703841791
North,C,2451.6238544289254,18,32076.693770516707,161.8429194173417
West,A,2576.6039457480238,10,34501.37242456626,192.62417979527663
West,C,2494.309170899472,8,55678.161048979375,413.9718455712578
North,A,1038.6815146265649,38,71765.67785085007,443.9698926781534
North,A,2235.623594734847,35,57874.32952926411,186.10984285766136
South,A,1846.3509684408732,20,61878.48443335654,436.41415456005825
West,A,2965.092474972619,12,94351.38195684168,435.753921816406
South,A,1403.9420524476602,49,83124.48129310449,394.09292767319306
South,C,2428.1283820976014,3,53872.891234512965,116.01280130683169
East,A,1425.1952926432923,20,40802.02076079632,360.645281105328
South,A,1492.1436853851048,12,82442.07114624495,475.26082906125595
South,A,777.4804610127435,24,70146.6644048339,357.1432154452207
South,A,1099.1529645654782,16,97357.26810126887,199.2275820985253
South,A,911.2107164308424,10,93590.96433601812,275.26069284387404
North,A,898.0014026098178,19,69454.99114589812,340.57626950797413
West,C,522.5413191296403,41,34893.71354540817,279.7566839278266
East,A,2484.451923681906,14,32167.177684348317,103.97882377893642
North,A,1669.8280448492021,14,88626.4280438259,190.42882009340929
East,C,2510.4189199018947,22,78862.94881198107,411.07821374913465
East,C,2031.3760229970121,4,69211.0170799429,437.63812074298284
North,B,2578.3441562012736,47,78224.76640620758,111.7850147220066
South,C,1759.4125080936028,34,67785.07839792402,478.5740385794261
North,C,735.1025528470863,18,70483.64149040637,197.9701780318742
East,A,2041.9091080848516,34,45812.22729867434,348.04118242882396
East,B,2194.41215565685,18,61885.30893353813,388.32131568050653
South,A,2066.2604207526374,40,30775.147972579456,415.3758055870475
North,B,2503.3407880664495,31,76811.35546226922,475.58736600166856
West,A,2328.748110015533,42,53261.179075296335,190.81379661297018
East,C,1581.5811229971728,20,75942.69067061346,436.3279045481995
North,C,2547.7591386381087,36,94852.31686887328,109.25910654629317
South,B,2229.4663553567198,42,71415.03202627547,367.26840785911673
South,A,800.9168462875275,10,52965.95016545268,383.8899782812936
West,A,1849.6822886245493,3,44501.10342940198,354.9754585405942
East,C,2321.389515574846,21,47619.59401831779,163.54163126081886
West,C,1883.220504295701,36,99110.7920539462,442.8694161568415
West,B,2872.571627378994,10,73075.4135317376,125.98630851667775
West,C,753.7281705219239,7,60838.18556541056,74.13565618437389
West,B,2305.804232197069,22,46168.25165069369,372.8592457753605
South,B,2561.1270285737514,23,84113.55017418411,263.96407185473015
East,B,2256.6329872629303,12,57121.03407406989,432.09410898140425
West,B,1463.9625126610158,39,51078.86238522158,222.52871347621652
East,C,1463.7007830083148,13,45561.330447518434,125.72536482847077
South,B,1966.4187626875316,40,42994.186216097805,426.3989866114414
South,C,1492.7450908863166,13,49136.38832416258,297.00933423803224
North,B,2707.9574934145776,33,73904.20636208041,135.13810657565972
North,C,774.826545736126,31,46789.3440713913,374.1727993639006
East,B,2097.8933699318814,48,34241.88891061929,280.00113732027523
North,C,835.2874019340943,28,55131.716731018416,321.94084200814393
West,A,1850.3995062476042,19,70939.6335642786,257.40425219296185
East,B,2288.9530060267375,21,34215.263750263846,422.9190427181029
South,B,913.7772914006224,32,61683.762774725285,423.3032220573724
South,A,2260.0830537241336,26,33660.21144340209,369.2249698209738
West,A,849.9500780277274,13,83772.56961246108,97.43061982840803
North,B,2051.3843640728473,29,91031.77452157748,427.484237856831
East,C,1763.882573307214,7,97466.56982446735,351.9558412398094
East,B,1245.187384523154,47,78388.45646336797,363.6608747019348
West,C,778.8718271382562,26,74244.5078421873,213.34227818174224
North,A,2339.635349002291,6,78585.39598309941,445.67580027065304
East,C,1454.5128334425149,32,89825.37301350548,376.4172201056859
West,B,716.3269431829409,36,86496.49525882112,100.66570993813751
East,A,2431.973345681832,23,60694.7503714993,233.5001154827732
South,A,1082.2367087095517,11,75575.12219583978,448.87116288206374
East,B,2341.130134263801,21,41334.41964650761,71.23851576382054
East,B,1912.2467148518417,19,78644.79374550605,482.6374788389223
East,A,986.3225289476281,34,81153.93699776428,355.62315574380324
North,C,691.01431793698,49,86091.69304261477,334.11918993951946
North,C,1983.1225385065643,47,87235.40211099121,171.75166541959612
West,C,563.029580598572,44,60793.56368501147,161.95630493262968
North,B,663.661212160282,35,93246.17474928386,473.92619876986794
East,A,2255.547704916751,49,98666.52196187893,184.22260440535524
East,C,1847.184603503258,31,98462.87577262541,398.9773835235497
North,A,1315.7381641359425,46,71003.2670764248,226.90480919318563
North,C,1848.0698566710591,29,69163.79314652718,112.66433185311679
East,A,1979.1233188122987,6,62013.39331870777,54.82188396291153
East,B,1913.214665611166,36,50985.586601007555,294.91580165686287
South,B,2106.3850287887262,31,53363.04502609835,489.1004683470197
West,B,2850.720250475918,32,45102.647338182505,216.111287214142
North,C,1471.9438002100637,40,96900.58395840676,210.73655029687018
West,B,1252.8785336439403,20,73387.86167034911,204.84122803224895
East,B,596.0872775754243,22,95412.42227151577,284.2447267871863
West,B,867.6826421419171,3,57098.79589912039,248.29919754093208
North,A,765.6245397028567,8,50873.6405126153,445.9615820271565
North,A,1338.6104671811556,45,39292.14502200336,277.48435627557063
West,A,2024.9768220376386,19,51017.213592134794,278.49102718485597
North,A,615.8347278364586,31,92311.24253007348,112.26721762425046
South,A,2319.162511136712,32,70759.33390918383,492.23279340967366
East,A,1493.582374944348,15,61673.462092921254,162.48780089097335
East,A,2908.7612894711365,39,69777.46765676589,83.0138303568212
North,B,1920.9624379798465,31,92488.24855512669,348.41581203884397
East,B,2428.405780971222,3,43497.58693033763,317.9148665705927
South,C,2652.9530807425826,32,97596.15495398211,236.81554429673557
North,B,2722.1157533138185,10,76633.60659616604,239.98650524630511
South,A,1796.1543741995179,28,89874.51498864444,403.27876447089403
South,A,1491.8563960777028,27,66778.48088113053,138.0706880448421
East,C,1901.2874742210988,48,46564.651053746114,419.1139935252004
East,B,1505.1760040435697,46,69720.40551032775,341.93620125275817
West,B,1101.787423208104,40,34755.76877174297,238.53639820078598
South,C,1309.7995679166686,43,89653.66144333463,256.11287746274087
East,A,1081.9246405964973,31,75470.53709078368,165.4912432337431
South,A,1173.5940764871543,34,49799.99742821194,388.4514497136387
West,A,734.019343089301,5,49212.85474657742,280.79363403737045
South,A,1566.1568018097616,11,93196.42136441522,194.38454423742962
North,C,1088.2097665080594,7,88863.49695302991,318.22255209242763
West,B,1620.9163809861902,8,83417.60706737214,498.08050342309537
West,A,2480.495585440733,17,59035.43319155728,245.86802584544924
South,B,1620.780883107943,44,91075.35593232437,464.3111303503788
South,B,2886.5296767742884,39,47282.308637371956,205.25757796605475
East,A,869.592236320052,41,31697.774247341353,74.62971811624365
North,A,2625.6624770946864,14,60293.897093596024,141.90894786579298
West,A,1120.6452851824688,24,94366.77045211203,238.4128144974579
West,B,2834.8336271374355,30,69985.89106665878,148.83571786755607
West,C,1067.8698161216364,15,46060.502549002245,50.10216719821499
East,A,2367.404464912014,4,75557.49118908579,461.75069198638727
North,B,655.2947521499254,13,82148.99794496357,429.74573505391805
West,B,2074.533592900444,5,68523.64794044389,384.0315041691262
West,A,1046.685544789852,31,88981.8616549146,125.51656804071288
East,C,2175.43135412059,12,71466.08143421363,104.16360929449372
South,A,2089.573344062117,30,36721.44120998876,80.42213726257242
West,A,2809.2396991504056,49,86668.15587406588,375.81313494781455
North,C,2066.69107655112,10,40244.93399989072,467.96358230954837
North,A,1520.6220291247696,30,91792.86145786638,243.74111941086665
North,A,983.9195121230077,26,66529.15120848727,103.61330239822168
North,C,2143.627521360349,44,81230.67093361818,280.576769329448
East,B,790.9165098070812,6,98046.64382778684,206.97435835638356
West,B,2571.2920673044196,27,60236.02005119811,218.67121595749896
East,B,1118.3363673471592,20,62180.529078448075,329.59878087006825
North,B,1810.3972456218244,28,87809.21140349179,373.4231509679911
North,B,1989.8682608234888,20,37716.64288218971,99.77161949292238
North,A,1406.2249759937172,12,31938.92279724955,66.01560386291438
East,C,2159.684443930616,45,72302.15789517338,497.4486362085717
North,B,1125.5423972303252,21,41726.38459216536,154.72775701199834
West,C,586.5614344414886,30,47901.6759420412,74.22373620880659
North,B,2898.1693403373406,49,98339.5943253294,135.443898093164
West,A,1300.114578357875,10,75720.36331207157,67.5310308568089
West,B,2283.6555866511667,5,89903.38745545804,226.31490257772725
North,B,1768.834017300952,37,92845.3732141976,411.0808030030959
East,C,2172.4966927825108,8,38494.50178729538,203.5600023909743
South,C,777.3413062891943,30,94944.42627171535,249.88253309526496
South,A,1797.1196877902478,17,90656.34307974283,354.01404810534746
West,C,1480.548883780551,3,33173.984514843534,279.0023315314461
East,C,1629.623917084269,21,98404.53342265986,437.6505587095959
South,C,2915.5208323605907,16,62082.18651713303,439.7160537705904
North,A,840.7222620922307,32,98214.1888645719,54.45981297101914
North,A,2386.7504410284955,27,87669.81174805757,400.12083791743964
West,A,1325.8569854332036,6,60809.39379600742,257.33012010875325
East,C,1225.8949690594059,42,65809.020322074,494.9782435866484
East,C,1176.9434897481633,16,49256.82583824234,267.45443414394583
South,A,1371.9538830572274,45,64084.386384302634,494.1031754247339
South,C,1392.7926489840152,3,37524.46613180293,389.5562125425815
North,C,1176.8675129549283,40,93604.45354314757,161.87219807598785
West,B,2168.7328694336898,20,79924.84685879665,292.27774067913094
East,A,619.3049592506235,40,86364.47067336159,496.4610377653622
South,A,1330.7345145147106,7,67178.55486083018,435.88877348836564
South,C,1200.5140170901732,11,38794.37173390534,93.81510220604949
West,C,2378.545051374675,29,67607.12560994603,367.8673985644982
West,B,866.2463600488825,3,53044.43811785813,205.51081364186587
North,A,2851.717855243082,21,30707.406162776308,53.142017846156655
West,A,926.2965301128874,32,73052.5055125141,231.56643606214982
North,C,1425.0684101588781,30,89755.44569681663,155.6394897762371
North,A,999.2504835978066,39,79738.64409134934,418.4911717342122
West,C,1216.7448586802263,11,45647.267125539816,201.79877398059446
West,B,2402.5617516703123,17,87339.32388555682,422.3856622792177
West,C,1691.0117968458999,25,51664.96387280435,50.269072475657886
West,B,906.439293275625,25,45293.9813067809,188.5186175117536
West,C,616.5871966114343,9,97279.92516685475,158.52434643849287
North,B,1074.7905504256876,45,31161.802798448345,155.10531248087494
South,B,2864.006946315052,29,41729.83959615515,80.68397889445822
East,A,2613.2918704700833,15,62690.072301641296,134.20592168472578
East,C,1600.4342898100217,19,41694.84441426909,299.99730644852895
